IdCliente,Nombre,Apellido,Edad,Genero,Documento,Email,Telefono,Ciudad,Pais,FechaRegistro,MarcaPreferida,FrecuenciaVisita,TicketPromedio,PuntosAcumulados,UltimaCompra,MedioPagoFavorito,DeliveryFrecuente,EstadoCliente,Observaciones
147,Paola,Fernández,70.0,M,96269490,paola.fernández@outlook.com,912742068,Juliaca,Peru,2024-06-08,Pizza Hut,6.0,12.59,122.0,2025-08-26,Billetera,True,Activo,
148,Luis,Pérez,26.0,F,73455356,luis.pérez@outlook.com,951554852,Chiclayo,Peru,2021-05-03,Pizza Hut,,35.1,23.0,2024-04-22,Billetera,,Pendiente,
149,Juan,Fernández,57.0,X,29066981,juan.fernández@gmail.com,955111613,Tacna,Peru,2025-02-26,KFC,11.0,48.3,101.0,2025-04-07,Billetera,,Pendiente,Pendiente validación
150,Ana,Vargas,29.0,,88453532,ana.vargas@hotmail.com,946323809,Piura,Peru,2025-08-21,Chili's,0.0,11.52,174.0,2025-05-20,Billetera,True,Activo,
151,Lucía,Fernández,75.0,F,62400276,lucía.fernández@gmail.com,967921434,Chimbote,PE,2022-01-08,,4.0,19.16,88.0,2024-10-11,Tarjeta,True,Pendiente,
152,Gabriela,Pérez,28.0,M,59244701,invalid_email,949060022,Lima,PE,2022-04-18,,6.0,43.47,65.0,2024-07-26,Billetera,,Activo,
153,Carlos,Rodríguez,46.0,F,49406542,carlos.rodríguez@yahoo.com,994463863,Iquitos,PE,2025-02-24,Starbucks,8.0,36.77,132.0,2024-11-25,Billetera,,,
154,Carmen,Flores,17.0,F,47906202,carmen.flores@outlook.com,975663887,Chiclayo,PE,2024-06-13,,3.0,42.01,14.0,2025-03-07,Efectivo,True,,
155,Diego,Ramírez,50.0,,33624093,diego.ramírez@yahoo.com,915751400,Piura,,2022-08-21,Chili's,3.0,19.13,58.0,2024-02-26,Tarjeta,False,,
156,Lucía,Díaz,81.0,,78032881,lucía.díaz@yahoo.com,967823494,Ayacucho,Perú,2021-12-29,Starbucks,4.0,8.6,28.0,2023-01-18,Tarjeta,False,Activo,Cliente VIP
157,María,Rojas,45.0,M,39013022,maría.rojas@yahoo.com,984592463,Chimbote,Peru,2023-01-30,Starbucks,6.0,37.18,,2024-11-08,Tarjeta,False,,
158,Carlos,Ramírez,73.0,X,68703860,carlos.ramírez@outlook.com,945802395,,,2025-02-12,Starbucks,1.0,-14.44,146.0,2023-06-13,Billetera,False,Pendiente,Reclamo abierto
159,Sofía,Ramírez,39.0,F,97089349,sofía.ramírez@yahoo.com,951200569,Puno,PE,2023-09-30,Chili's,3.0,-12.58,55.0,2023-06-29,Billetera,True,Inactivo,Pendiente validación
160,Gabriela,Ramírez,88.0,F,80522021,gabriela.ramírez@outlook.com,913652896,Cajamarca,Perú,2024-07-05,Starbucks,3.0,34.24,179.0,2023-06-26,Tarjeta,True,Pendiente,
161,Lucía,Rodríguez,43.0,X,38749811,lucía.rodríguez@gmail.com,956760967,Puno,Perú,2023-12-28,KFC,1.0,46.3,13.0,2024-09-06,,False,Inactivo,Cliente VIP
162,Diego,Sánchez,37.0,X,61721000,diego.sánchez@yahoo.com,963840906,Trujillo,,2023-10-31,Pizza Hut,1.0,38.0,63.0,2025-01-31,Tarjeta,True,Pendiente,Pendiente validación
163,Ana,López,68.0,,66931526,ana.lópez@hotmail.com,922805090,Cajamarca,,2023-09-18,,4.0,33.56,108.0,2023-12-08,Tarjeta,,Pendiente,
164,Gabriela,Torres,58.0,,27104763,gabriela.torres@hotmail.com,938878845,Huaraz,PE,2022-05-12,Pizza Hut,2.0,12.24,22.0,2024-06-14,Efectivo,False,Pendiente,
165,Sofía,Martínez,75.0,X,62212136,sofía.martínez@gmail.com,989007230,,Perú,2022-01-30,Starbucks,0.0,37.81,29.0,2025-07-29,Tarjeta,False,Activo,
166,Valeria,Castillo,28.0,F,92679810,valeria.castillo@yahoo.com,956156094,Piura,,2024-11-07,,5.0,21.94,63.0,2023-10-30,Billetera,True,Inactivo,Reclamo abierto
167,Carlos,Torres,83.0,M,99706930,carlos.torres@hotmail.com,956830465,Ayacucho,PE,2024-08-21,KFC,5.0,32.42,19.0,2024-10-02,Billetera,True,Activo,
168,Daniel,Vargas,60.0,,58154775,daniel.vargas@outlook.com,939362264,Tarapoto,,2023-01-24,Starbucks,-1.0,42.51,186.0,2024-03-06,Tarjeta,,Activo,Cliente VIP
169,Paola,Gómez,33.0,X,45815550,paola.gómez@yahoo.com,930668710,,Peru,2024-01-14,,17.0,24.98,137.0,2025-09-09,Tarjeta,,Activo,
170,Carmen,López,84.0,M,42173935,carmen.lópez@hotmail.com,936489067,Piura,PE,2025-06-21,Chili's,8.0,21.44,100.0,2024-05-21,Tarjeta,True,Inactivo,Cliente VIP
171,Daniel,Flores,85.0,M,78297780,daniel.flores@gmail.com,999534084,Lima,Perú,2025-04-10,Pizza Hut,7.0,63.51,111.0,2024-10-06,Efectivo,,,
172,Luis,Flores,71.0,M,93375246,luis.flores@outlook.com,914839723,Cajamarca,Perú,2023-08-28,KFC,3.0,41.37,144.0,2023-11-04,Tarjeta,True,Inactivo,
173,Paola,Vargas,20.0,F,85849414,paola.vargas@yahoo.com,933313229,Tacna,PE,2024-12-17,,6.0,52.43,79.0,2023-03-19,Tarjeta,False,Inactivo,Cliente VIP
174,Gabriela,Cruz,80.0,F,37723235,gabriela.cruz@yahoo.com,932440702,Arequipa,,2022-07-29,Pizza Hut,8.0,0.0,-4.0,2024-10-04,Tarjeta,,Pendiente,Cliente VIP
175,Jorge,Rojas,16.0,M,87955337,jorge.rojas@hotmail.com,990542608,Huaraz,Perú,2021-12-27,Pizza Hut,1.0,35.59,150.0,2024-11-13,,True,Inactivo,
176,Luis,Cruz,19.0,X,16586262,luis.cruz@gmail.com,996642445,Tacna,PE,2023-09-27,Starbucks,3.0,19.67,170.0,2024-03-25,Tarjeta,True,Activo,
177,Luis,Cruz,75.0,F,46452404,luis.cruz@yahoo.com,910477636,Cajamarca,PE,2024-01-09,Starbucks,1.0,33.76,118.0,2024-07-19,Efectivo,False,Activo,
178,José,Ramírez,71.0,F,48061533,josé.ramírez@outlook.com,968571905,Huancayo,Peru,2025-02-24,,18.0,23.59,238.0,2025-06-06,,,,
179,Sofía,Flores,29.0,F,37239698,sofía.flores@outlook.com,930669042,Trujillo,,2023-11-19,,15.0,33.62,299.0,2024-07-09,Billetera,,Activo,Reclamo abierto
180,Sofía,Flores,150.0,F,66900657,sofía.flores@outlook.com,926554100,Iquitos,PE,2025-09-20,,3.0,43.55,88.0,2023-09-09,Billetera,False,Activo,
181,Pedro,Díaz,60.0,M,40942579,pedro.díaz@hotmail.com,957791485,Huancayo,PE,2022-05-01,Starbucks,6.0,0.0,128.0,2025-02-16,Efectivo,,Pendiente,Reclamo abierto
182,Andrea,Flores,31.0,X,69198068,andrea.flores@hotmail.com,993547641,Tacna,PE,2024-02-03,Starbucks,18.0,47.73,148.0,2023-12-31,Tarjeta,False,Activo,Cliente VIP
183,Gabriela,Rojas,60.0,F,33006496,gabriela.rojas@yahoo.com,984613442,Tumbes,Perú,2025-04-12,,1.0,42.97,18.0,2025-02-23,Tarjeta,True,Inactivo,Pendiente validación
184,Lucía,Fernández,40.0,X,71363504,lucía.fernández@yahoo.com,923188507,Huancayo,Perú,2023-05-27,KFC,1.0,23.52,118.0,2023-12-22,Efectivo,False,Activo,
185,Miguel,Cruz,121.0,,93922483,miguel.cruz@hotmail.com,983565057,Trujillo,Perú,2021-02-12,KFC,3.0,19.5,81.0,2023-12-25,Billetera,True,,
186,Andrea,Vargas,36.0,X,58365875,invalid_email,961701596,Ica,Peru,2025-07-17,Pizza Hut,4.0,19.1,105.0,2025-07-22,Efectivo,True,,Cliente VIP
187,Pedro,Sánchez,23.0,X,95003276,pedro.sánchez@gmail.com,921546228,Arequipa,PE,2023-06-30,Pizza Hut,-4.0,5.96,74.0,2024-07-28,Tarjeta,False,Pendiente,Reclamo abierto
188,Raúl,Castillo,50.0,,92399406,raúl.castillo@outlook.com,986870923,Chiclayo,,2021-10-24,Chili's,3.0,31.24,47.0,2024-09-28,Tarjeta,False,Pendiente,
189,María,Cruz,48.0,M,67009117,maría.cruz@hotmail.com,950631538,Cajamarca,Peru,2022-05-03,,19.0,52.83,23.0,2025-05-04,Billetera,True,Activo,Pendiente validación
190,Andrea,Pérez,17.0,X,13690040,andrea.pérez@yahoo.com,973844768,Ayacucho,,2024-03-08,Chili's,2.0,34.4,46.0,2023-05-15,Efectivo,,Inactivo,
191,José,Rodríguez,61.0,X,76262863,josé.rodríguez@gmail.com,930815248,Lima,Perú,2023-05-19,,0.0,34.49,71.0,2023-12-14,Billetera,,Inactivo,
192,Ana,Fernández,46.0,F,34887777,,931786970,Ayacucho,Perú,2025-05-05,Chili's,8.0,27.83,101.0,2023-02-04,Tarjeta,False,Inactivo,Pendiente validación
193,Carlos,Sánchez,48.0,X,23533109,carlos.sánchez@hotmail.com,998186468,Cusco,Perú,2023-02-07,Starbucks,8.0,40.29,139.0,2023-10-05,,False,Activo,
194,Lucía,Sánchez,52.0,M,25154654,lucía.sánchez@hotmail.com,914720574,Iquitos,PE,2023-12-15,Starbucks,8.0,56.38,135.0,2025-04-03,Billetera,,,Reclamo abierto
195,Daniel,Flores,0.0,X,14069260,daniel.flores@gmail.com,963896470,Ica,PE,2024-02-13,,6.0,40.56,79.0,2024-11-25,,,Pendiente,
196,Andrea,Rojas,150.0,M,96712153,andrea.rojas@outlook.com,917674679,Arequipa,Peru,2023-07-15,,10.0,23.4,27.0,2024-06-27,Tarjeta,False,Activo,
197,Lucía,Martínez,56.0,,38834857,lucía.martínez@outlook.com,912156988,Piura,Perú,2024-12-02,,6.0,32.19,94.0,2023-08-13,Billetera,,Inactivo,
198,Sofía,Díaz,71.0,M,91757090,sofía.díaz@yahoo.com,925133139,Iquitos,Peru,2024-05-31,Pizza Hut,3.0,24.75,60.0,2023-01-31,Efectivo,,Inactivo,Reclamo abierto
199,Carmen,Castillo,47.0,M,71334613,carmen.castillo@gmail.com,940899030,Puerto Maldonado,,2023-03-26,Chili's,5.0,34.87,181.0,2024-11-16,Billetera,,Pendiente,Cliente VIP
200,Paola,Gómez,29.0,F,56693584,paola.gómez@gmail.com,997424006,Moquegua,,2024-11-06,Chili's,3.0,35.11,100.0,2025-09-27,,False,,Pendiente validación
201,Andrea,Rojas,81.0,X,43062496,andrea.rojas@gmail.com,980073080,Cusco,Perú,2024-03-22,Pizza Hut,2.0,29.3,14.0,2024-05-23,Billetera,False,Inactivo,
202,Andrea,López,44.0,X,84067500,andrea.lópez@hotmail.com,930810385,Arequipa,,2025-02-22,Chili's,2.0,50.19,41.0,2025-06-07,Billetera,True,,Reclamo abierto
203,Rosa,Martínez,47.0,M,85757126,rosa.martínez@yahoo.com,994230525,Chiclayo,PE,2023-11-09,KFC,8.0,6.28,63.0,2024-07-25,Billetera,True,Activo,
204,Diego,Castillo,88.0,F,29294953,diego.castillo@gmail.com,942162150,Chimbote,PE,2021-03-14,Starbucks,9.0,38.58,-140.0,2024-01-25,Billetera,True,Activo,
205,Rosa,Cruz,20.0,X,22453362,rosa.cruz@hotmail.com,989324982,Arequipa,Perú,2023-10-02,Pizza Hut,1.0,54.66,18.0,2023-10-20,Tarjeta,False,Inactivo,Pendiente validación
206,Juan,Martínez,38.0,X,83745954,juan.martínez@gmail.com,914134329,Ayacucho,Peru,2025-01-19,Chili's,2.0,14.09,64.0,2023-11-07,Efectivo,,Activo,Cliente VIP
207,José,Rojas,65.0,,41232785,josé.rojas@outlook.com,914102258,Piura,Perú,2024-10-19,KFC,0.0,42.61,60.0,2024-07-01,Tarjeta,False,Pendiente,Pendiente validación
208,Daniel,Torres,19.0,M,71066780,daniel.torres@outlook.com,959088620,Ayacucho,,2023-05-18,Chili's,5.0,0.0,173.0,2023-05-16,Billetera,,Pendiente,
209,Gabriela,Rojas,85.0,,42163477,gabriela.rojas@outlook.com,988012128,Juliaca,Perú,2021-09-28,KFC,8.0,37.66,-34.0,2024-05-25,Tarjeta,False,Activo,Reclamo abierto
210,Ana,Ramírez,76.0,F,98107862,ana.ramírez@yahoo.com,989054445,Arequipa,,2024-09-28,Pizza Hut,1.0,31.23,70.0,2023-06-01,Billetera,,Activo,Reclamo abierto
211,Lucía,Flores,16.0,,57582177,lucía.flores@yahoo.com,918646941,Puno,Perú,2024-05-25,KFC,4.0,42.92,92.0,2024-03-08,Tarjeta,True,Activo,
212,Lucía,Cruz,80.0,M,35992095,lucía.cruz@gmail.com,981715831,Lima,Peru,2021-06-27,KFC,18.0,38.68,19.0,2025-03-23,Tarjeta,False,Inactivo,
213,María,Pérez,69.0,M,65463582,maría.pérez@yahoo.com,980227133,Cusco,Perú,2021-02-09,Starbucks,15.0,13.96,277.0,2024-10-01,,False,Activo,Cliente VIP
214,Miguel,López,86.0,F,44803482,miguel.lópez@hotmail.com,918032585,Chimbote,PE,2021-08-18,KFC,3.0,7.87,95.0,2024-11-19,Efectivo,,Activo,
215,Gabriela,Díaz,29.0,,24103760,gabriela.díaz@hotmail.com,965087402,Huancayo,,2024-06-21,Pizza Hut,8.0,41.16,142.0,2023-11-24,Billetera,True,,
216,Jorge,Díaz,41.0,,68714211,jorge.díaz@outlook.com,941112732,Ayacucho,,2022-11-16,Chili's,3.0,56.6,48.0,2024-03-01,,False,Pendiente,Pendiente validación
217,Luis,Pérez,69.0,,64985412,luis.pérez@outlook.com,927535465,Tumbes,Peru,2021-07-04,Chili's,7.0,44.32,32.0,2024-02-21,,True,Inactivo,
218,Juan,Vargas,18.0,X,63881902,juan.vargas@yahoo.com,958004919,Iquitos,Peru,2023-07-25,Chili's,4.0,65.83,20.0,2024-03-13,Tarjeta,,Inactivo,
219,Rosa,Ramírez,42.0,,70182989,rosa.ramírez@outlook.com,990607138,Huancayo,Peru,2021-10-18,KFC,1.0,30.13,253.0,2025-03-04,,False,,
220,Jorge,Cruz,51.0,F,22456251,jorge.cruz@yahoo.com,950795746,Trujillo,Peru,2021-09-29,Chili's,0.0,-2.73,119.0,2025-03-13,Efectivo,False,Activo,
221,Daniel,Flores,44.0,M,60465590,daniel.flores@hotmail.com,940105518,Chimbote,Perú,2025-04-10,,10.0,24.84,48.0,2025-07-19,Billetera,,Activo,
222,Jorge,Gómez,41.0,F,86135409,jorge.gómez@gmail.com,972267351,Cusco,Perú,2022-08-30,,11.0,7.29,249.0,2024-12-08,Billetera,True,Activo,Cliente VIP
223,Lucía,Fernández,53.0,,44114235,lucía.fernández@hotmail.com,923582777,Juliaca,,2025-09-21,KFC,18.0,31.69,150.0,2025-06-26,Tarjeta,,Inactivo,
224,Carmen,Gómez,53.0,M,67546628,carmen.gómez@outlook.com,988228702,Ayacucho,PE,2022-02-11,Starbucks,12.0,38.13,82.0,2023-07-26,Tarjeta,,Inactivo,Cliente VIP
225,Andrea,Torres,64.0,M,88966703,andrea.torres@outlook.com,997861985,Huancayo,Peru,2023-08-11,,2.0,15.25,180.0,2024-09-19,Billetera,True,Pendiente,
226,Luis,Castillo,87.0,M,XXXXX,luis.castillo@gmail.com,953912463,Puerto Maldonado,Perú,2023-07-15,KFC,1.0,26.55,48.0,2025-07-21,Efectivo,True,Activo,
227,Raúl,Rodríguez,39.0,M,56870936,raúl.rodríguez@yahoo.com,988203496,Tacna,,2025-01-19,Chili's,18.0,39.23,35.0,2023-09-03,Tarjeta,True,Activo,
228,Lucía,Fernández,70.0,F,82785272,lucía.fernández@yahoo.com,924349692,Huaraz,PE,2024-05-23,Starbucks,3.0,8.57,20.0,2024-12-05,Tarjeta,True,Activo,
229,José,Ramírez,67.0,,99211285,josé.ramírez@outlook.com,976166951,Ica,,2022-03-17,Pizza Hut,3.0,38.59,-131.0,2023-01-14,Billetera,True,Inactivo,
230,Miguel,Sánchez,83.0,X,88971626,miguel.sánchez@outlook.com,935399879,Cajamarca,Perú,2025-03-20,Pizza Hut,7.0,66.06,71.0,2024-07-30,Billetera,True,Inactivo,
231,Juan,Gómez,41.0,F,12375626,juan.gómez@hotmail.com,934666083,Tacna,Perú,2024-08-24,Chili's,4.0,37.15,106.0,2023-02-20,Tarjeta,True,,
232,Juan,Pérez,69.0,F,31625610,juan.pérez@outlook.com,924393483,Puno,,2024-04-26,Chili's,7.0,45.82,84.0,2023-05-25,Billetera,,,
233,Jorge,Díaz,63.0,M,66228760,jorge.díaz@hotmail.com,997202122,Iquitos,,2025-06-30,Pizza Hut,6.0,10.14,162.0,2024-08-25,Efectivo,,,Reclamo abierto
234,Carmen,Díaz,35.0,X,11568254,carmen.díaz@hotmail.com,924387649,Cusco,Peru,2023-11-22,KFC,-1.0,33.64,237.0,2025-05-17,Efectivo,False,Activo,Reclamo abierto
235,Juan,Fernández,34.0,M,65579749,juan.fernández@gmail.com,956950579,Tarapoto,PE,2021-12-16,Pizza Hut,5.0,37.19,138.0,2024-01-12,Tarjeta,True,Pendiente,Reclamo abierto
236,Andrea,Torres,17.0,M,94462476,andrea.torres@outlook.com,962345726,,Perú,2024-03-05,Chili's,15.0,28.7,91.0,2024-05-18,,True,Pendiente,Reclamo abierto
237,Gabriela,Vargas,16.0,F,67491587,gabriela.vargas@yahoo.com,913912582,Arequipa,PE,2023-01-25,,16.0,13.17,113.0,2025-09-25,Billetera,False,Inactivo,Cliente VIP
238,Daniel,Pérez,43.0,F,75379276,daniel.pérez@hotmail.com,961491283,Juliaca,,2022-02-10,Pizza Hut,3.0,30.23,135.0,2023-10-28,,True,Activo,Pendiente validación
239,Miguel,Martínez,54.0,X,85612885,miguel.martínez@hotmail.com,916359531,Arequipa,PE,2023-01-05,Starbucks,1.0,28.23,183.0,2023-01-30,Tarjeta,True,,Pendiente validación
240,Miguel,Fernández,38.0,M,XXXXX,miguel.fernández@hotmail.com,918856863,Cusco,Perú,2024-08-29,KFC,,32.87,103.0,2024-04-01,Billetera,True,,
241,Lucía,Cruz,19.0,,71009921,lucía.cruz@gmail.com,984886155,Chimbote,,2022-04-10,KFC,3.0,44.35,31.0,2024-01-28,,True,Inactivo,Pendiente validación
242,Valeria,Rojas,64.0,X,74732768,valeria.rojas@hotmail.com,943732280,Cusco,Perú,2024-02-21,KFC,5.0,29.63,88.0,2024-08-05,Efectivo,True,,Reclamo abierto
243,Diego,Sánchez,47.0,X,35721322,diego.sánchez@yahoo.com,983969766,Tumbes,Perú,2023-10-12,KFC,1.0,0.0,70.0,2023-07-10,,,Pendiente,
244,Andrea,Rojas,61.0,F,46064800,andrea.rojas@gmail.com,967255473,Ica,,2024-06-12,Chili's,8.0,29.03,126.0,2024-12-04,Tarjeta,False,Pendiente,Cliente VIP
245,Lucía,Pérez,40.0,X,29351951,lucía.pérez@outlook.com,918728009,Cusco,PE,2023-03-14,Starbucks,3.0,61.03,33.0,2024-06-13,Tarjeta,,Activo,
246,Carmen,Cruz,24.0,F,45799724,carmen.cruz@yahoo.com,996133639,Cajamarca,PE,2024-10-09,Chili's,5.0,14.26,,2024-09-01,Tarjeta,,Pendiente,Cliente VIP
247,Raúl,Flores,55.0,M,52988678,raúl.flores@outlook.com,982760446,Ayacucho,PE,2023-01-26,Starbucks,9.0,39.95,82.0,2025-01-18,Billetera,False,Inactivo,Cliente VIP
248,Diego,López,28.0,M,37807258,diego.lópez@hotmail.com,975076397,Chiclayo,Perú,2024-04-02,KFC,6.0,14.02,85.0,2024-10-07,Tarjeta,,Pendiente,
249,Andrea,Martínez,81.0,F,20727341,andrea.martínez@gmail.com,952949836,,Perú,2021-09-01,Starbucks,8.0,24.15,278.0,2024-01-01,Tarjeta,,,
250,Miguel,Martínez,86.0,X,83864050,miguel.martínez@gmail.com,973464617,Lima,,2023-09-17,Starbucks,6.0,-3.83,49.0,2023-10-02,Tarjeta,,,
251,Rosa,Vargas,44.0,F,76883629,rosa.vargas@gmail.com,957571698,Huaraz,PE,2024-12-18,KFC,,27.2,-11.0,2025-03-24,Billetera,,Pendiente,
252,Diego,Torres,18.0,X,55690743,diego.torres@outlook.com,963545281,Arequipa,Peru,2023-06-24,Chili's,8.0,59.73,82.0,2023-09-29,Billetera,,Inactivo,
253,Pedro,Castillo,49.0,M,98364755,pedro.castillo@outlook.com,947494330,Chimbote,PE,2022-05-21,,8.0,9.41,61.0,2025-09-08,,True,Activo,
254,Miguel,Torres,54.0,,11356127,miguel.torres@yahoo.com,965081543,Tacna,PE,2023-07-07,Pizza Hut,4.0,41.99,33.0,2023-09-07,Billetera,,Activo,Reclamo abierto
255,Pedro,Rodríguez,68.0,X,54634894,pedro.rodríguez@outlook.com,965597039,Chimbote,PE,2022-08-04,Starbucks,,34.55,69.0,2023-03-20,,False,,Cliente VIP
256,Lucía,Rodríguez,68.0,X,79940805,lucía.rodríguez@outlook.com,949839523,Cajamarca,,2022-02-03,Pizza Hut,-2.0,46.39,249.0,2023-10-22,,False,Inactivo,
257,Carlos,Cruz,25.0,F,70909686,carlos.cruz@hotmail.com,994422120,Tarapoto,PE,2022-08-07,Starbucks,6.0,56.38,124.0,2024-12-15,Billetera,True,Pendiente,
258,Paola,Ramírez,30.0,F,50436555,paola.ramírez@gmail.com,993854302,Iquitos,Perú,2024-02-15,Chili's,4.0,19.34,,2023-07-17,Tarjeta,False,Activo,
259,Gabriela,Rojas,40.0,F,72094601,gabriela.rojas@gmail.com,946251557,Ayacucho,PE,2022-06-09,Chili's,5.0,22.89,188.0,2023-06-13,Tarjeta,True,Inactivo,
260,,Torres,89.0,F,14259178,invalid_email,920539320,Ayacucho,Perú,2023-06-10,Pizza Hut,4.0,15.61,7.0,2025-09-08,Tarjeta,False,,
261,Andrea,Gómez,79.0,M,96394006,andrea.gómez@hotmail.com,991228001,Iquitos,,2023-11-16,Pizza Hut,14.0,31.2,159.0,2024-08-09,Tarjeta,,Activo,
262,Gabriela,Castillo,37.0,,70232600,gabriela.castillo@yahoo.com,945478953,Puerto Maldonado,,2024-05-17,KFC,8.0,25.47,32.0,2023-12-19,Efectivo,,Pendiente,
263,Paola,López,22.0,F,58106707,paola.lópez@yahoo.com,914502240,Cusco,Perú,2021-10-02,KFC,3.0,49.85,19.0,2025-02-10,Tarjeta,False,Pendiente,
264,Juan,Gómez,31.0,F,20277289,juan.gómez@outlook.com,982122997,Puno,Peru,2021-05-06,Pizza Hut,2.0,72.62,22.0,2025-03-24,Efectivo,True,Pendiente,
265,Gabriela,Díaz,28.0,,22708401,gabriela.díaz@hotmail.com,917386967,Ica,PE,2022-09-18,Pizza Hut,1.0,38.32,84.0,2023-10-14,Billetera,True,Pendiente,Cliente VIP
266,Andrea,Vargas,22.0,M,61639512,andrea.vargas@outlook.com,990206027,Huancayo,,2024-05-11,KFC,5.0,44.04,37.0,2023-09-25,Billetera,,,
267,Juan,Martínez,38.0,X,15647989,juan.martínez@gmail.com,946612861,Iquitos,Perú,2022-09-10,Starbucks,4.0,35.6,95.0,2024-09-09,Tarjeta,True,Activo,Reclamo abierto
268,Gabriela,Díaz,60.0,,94194286,gabriela.díaz@yahoo.com,977189879,Chimbote,Peru,2023-07-28,KFC,8.0,50.94,110.0,2025-03-21,Billetera,True,Activo,
269,María,Gómez,25.0,F,23834261,maría.gómez@yahoo.com,958621252,Trujillo,PE,2023-11-05,,6.0,-22.27,209.0,2025-09-28,Billetera,,Pendiente,Reclamo abierto
270,Andrea,Rodríguez,72.0,X,63653551,andrea.rodríguez@hotmail.com,967438497,Tacna,PE,2022-12-26,Pizza Hut,17.0,31.2,35.0,2023-04-14,Tarjeta,,Inactivo,
271,Juan,Rodríguez,41.0,M,42713394,juan.rodríguez@hotmail.com,950212840,Chimbote,Peru,2023-04-12,Starbucks,14.0,37.46,75.0,2024-03-16,Billetera,True,Activo,
272,Lucía,Cruz,17.0,,93460231,lucía.cruz@hotmail.com,952294959,Lima,Peru,2023-05-19,Pizza Hut,8.0,56.96,208.0,2024-07-25,Efectivo,True,Pendiente,Pendiente validación
273,Daniel,Vargas,83.0,F,XXXXX,daniel.vargas@yahoo.com,941661843,Puerto Maldonado,Peru,2022-05-22,KFC,2.0,54.3,130.0,2023-07-09,Billetera,False,Pendiente,
274,Rosa,López,35.0,M,68356550,rosa.lópez@outlook.com,937481135,Chiclayo,Peru,2022-05-07,Pizza Hut,0.0,45.3,38.0,2023-04-23,Efectivo,,,
275,José,Pérez,48.0,,13297144,josé.pérez@hotmail.com,997900332,Arequipa,,2023-11-19,Starbucks,,33.38,-72.0,2023-03-17,Billetera,False,Activo,
276,Sofía,Rodríguez,87.0,F,64028532,sofía.rodríguez@outlook.com,913453574,Iquitos,Perú,2025-04-18,,8.0,27.94,23.0,2025-07-13,Billetera,False,Inactivo,
277,Jorge,Flores,73.0,,15360391,jorge.flores@yahoo.com,934871807,Huancayo,,2024-11-02,Starbucks,8.0,51.18,184.0,2023-12-07,Tarjeta,,,
278,Carlos,Vargas,62.0,X,73810974,carlos.vargas@gmail.com,959768851,Tarapoto,PE,2022-10-08,KFC,5.0,40.26,41.0,2023-03-31,,True,Inactivo,Cliente VIP
279,Carlos,López,89.0,,49341276,carlos.lópez@yahoo.com,991410025,Ayacucho,Perú,2025-06-08,KFC,4.0,6.74,162.0,2024-04-20,Efectivo,True,Pendiente,
280,Diego,Cruz,57.0,F,81311462,diego.cruz@gmail.com,940196249,Cajamarca,Perú,2022-10-10,Starbucks,4.0,22.98,162.0,2024-02-12,,True,Activo,Cliente VIP
281,Raúl,Castillo,30.0,M,61671972,raúl.castillo@hotmail.com,943362317,Tumbes,Perú,2023-01-08,Starbucks,14.0,25.2,113.0,2023-09-21,Billetera,,,
282,Miguel,López,73.0,X,23491617,miguel.lópez@hotmail.com,957747897,Huancayo,Perú,2024-07-03,Chili's,4.0,37.44,56.0,2023-01-02,Tarjeta,True,Pendiente,Reclamo abierto
283,Daniel,Fernández,84.0,F,62521666,invalid_email,950891715,Juliaca,,2022-09-01,,4.0,34.71,134.0,2025-01-06,Billetera,True,Pendiente,
284,Paola,Ramírez,65.0,M,16960709,paola.ramírez@outlook.com,992441188,Piura,PE,2022-10-19,,6.0,34.89,72.0,2025-05-08,Tarjeta,True,,
285,Ana,Fernández,81.0,F,19660257,ana.fernández@gmail.com,972213454,Iquitos,PE,2025-06-25,KFC,6.0,9.7,168.0,2025-08-31,Billetera,False,Pendiente,Pendiente validación
286,Lucía,López,84.0,,46239320,lucía.lópez@outlook.com,950250845,Cajamarca,PE,2021-06-06,Pizza Hut,2.0,12.06,131.0,2024-02-17,Billetera,True,Activo,
287,Raúl,Fernández,34.0,X,26701552,raúl.fernández@yahoo.com,981526916,Tumbes,PE,2021-12-07,Starbucks,6.0,15.76,,2023-10-20,,True,,Pendiente validación
288,Paola,Pérez,78.0,M,95889232,paola.pérez@gmail.com,913449417,,Perú,2025-07-01,Starbucks,6.0,25.87,133.0,2023-05-07,Billetera,,Inactivo,
289,Raúl,Torres,29.0,M,87572711,raúl.torres@hotmail.com,981682984,Puerto Maldonado,PE,2024-02-22,,8.0,15.4,237.0,2024-05-16,Tarjeta,True,,
290,Sofía,Castillo,85.0,X,17154189,sofía.castillo@gmail.com,929739476,Lima,Peru,2024-04-15,Starbucks,7.0,47.81,28.0,2025-03-06,Billetera,False,Activo,Pendiente validación
291,Diego,Rojas,16.0,F,50285374,diego.rojas@outlook.com,935526477,Ica,Peru,2021-04-12,,3.0,38.68,53.0,2024-08-26,Tarjeta,,Pendiente,Cliente VIP
292,Rosa,Gómez,31.0,M,74269147,rosa.gómez@gmail.com,983329295,Moquegua,Perú,2025-07-18,,18.0,32.59,27.0,2024-02-21,Billetera,,Activo,Cliente VIP
293,José,Gómez,24.0,F,54472975,josé.gómez@hotmail.com,999684849,Juliaca,Peru,2025-04-04,Starbucks,0.0,25.56,32.0,2025-08-10,Tarjeta,False,Activo,
